date,symbol,gap_percentage,previous_close,open,high,low,close,volume,dollar_change
2024-06-20 04:00:00+00:00,BJDX,630.64,0.37,2.68,3.6,2.62,3.37,147883,2.31
2024-07-01 04:00:00+00:00,YGMZ,621.42,0.32,2.31,2.4,1.71,1.87,278890,1.99
2023-10-09 04:00:00+00:00,SPRU,619.93,0.56,4.01,4.43,3.89,4.3,137930,3.45
2024-02-14 05:00:00+00:00,DTSS,617.01,1.47,10.54,20.29,8.3,8.98,88097412,9.07
2024-06-18 04:00:00+00:00,VSME,600.48,0.21,1.45,1.6,1.38,1.46,148595,1.24
2024-11-19 05:00:00+00:00,POLA,599.75,0.39,2.75,3.15,2.62,3.0,163775,2.36
2024-08-19 04:00:00+00:00,SRFM,598.28,0.29,2.02,2.02,1.8,1.93,179866,1.73
2024-02-15 05:00:00+00:00,JXG,596.72,1.22,8.5,8.51,2.6,2.83,48013344,7.28
2024-06-03 04:00:00+00:00,PLAG,591.1,0.19,1.32,1.86,1.32,1.79,184850,1.13
2024-03-15 04:00:00+00:00,LFWD,589.25,0.6,4.15,4.9,4.02,4.72,169584,3.55
2023-09-18 04:00:00+00:00,AYRO,588.09,0.49,3.34,3.6,2.9,2.93,133448,2.85
2024-01-30 05:00:00+00:00,GRI,585.86,0.38,2.62,5.0,2.62,2.87,1907835,2.24
2023-11-06 05:00:00+00:00,CREV,575.27,29.32,197.99,197.99,70.11,87.37,191470,168.67
2023-06-29 04:00:00+00:00,ANY,567.77,0.3,2.02,2.07,1.76,2.0,875373,1.72
2024-04-15 04:00:00+00:00,MRIN,551.6,0.49,3.2,3.33,2.42,2.68,379594,2.71
2024-06-04 04:00:00+00:00,LICY,550.9,0.48,3.11,4.04,3.11,3.46,439828,2.63
2024-09-09 04:00:00+00:00,PRFX,514.07,0.26,1.58,1.68,1.45,1.59,559119,1.32
2023-07-28 04:00:00+00:00,OTRK,512.82,0.39,2.39,2.71,2.28,2.48,297888,2.0
2023-07-28 04:00:00+00:00,UPC,505.57,0.37,2.24,2.77,1.83,2.17,381321,1.87
2024-09-09 04:00:00+00:00,FAX,500.0,2.77,16.62,17.0,16.32,16.81,238027,13.85
2024-10-04 04:00:00+00:00,SIFY,499.79,0.38,2.26,2.39,2.07,2.22,204890,1.88
2023-07-06 04:00:00+00:00,PDYN,499.37,0.32,1.9,1.9,1.56,1.6,254873,1.58
2024-02-28 05:00:00+00:00,VANI,499.01,1.01,6.05,7.8,3.51,3.74,148811385,5.04
2024-05-10 04:00:00+00:00,ZH,491.39,0.67,3.97,4.01,3.71,3.88,316903,3.3
2023-06-06 04:00:00+00:00,GROV,490.48,0.42,2.48,2.5,1.89,2.15,2232916,2.06
2024-11-27 05:00:00+00:00,TSLQ,487.05,7.49,43.97,48.04,43.88,46.38,2010067,36.48
2023-05-10 04:00:00+00:00,TNXP,486.06,0.35,2.06,2.24,1.88,1.92,828029,1.71
2024-10-16 04:00:00+00:00,STEC,485.02,0.38,2.25,3.25,1.31,2.7,75646145,1.87
2023-07-10 04:00:00+00:00,GRCE,484.62,0.52,3.04,3.76,2.8,2.82,292861,2.52
2024-05-14 04:00:00+00:00,TIRX,482.77,0.63,3.7,4.25,2.84,3.19,1057450,3.07
2023-09-28 04:00:00+00:00,NEUP,480.71,0.98,5.72,6.41,2.81,3.37,125870465,4.73
2024-10-02 04:00:00+00:00,AREB,479.43,0.84,4.84,5.43,3.6,3.93,1218551,4.0
2024-03-12 04:00:00+00:00,LMFA,476.48,0.57,3.26,3.55,3.06,3.26,454824,2.69
2023-09-22 04:00:00+00:00,XTKG,471.97,0.26,1.51,1.62,1.31,1.39,734484,1.25
2023-05-24 04:00:00+00:00,NVFY,467.95,0.59,3.36,3.47,2.8,3.06,229064,2.77
2023-03-27 04:00:00+00:00,BDRX,464.71,0.29,1.61,1.63,0.42,0.47,4670109,1.32
2024-11-29 05:00:00+00:00,DBVT,456.28,0.61,3.41,3.9,3.25,3.9,126875,2.8
2023-06-30 04:00:00+00:00,IKT,450.82,0.61,3.36,3.8,3.08,3.61,118025,2.75
2023-03-22 04:00:00+00:00,BAOS,441.35,0.67,3.6,6.4,3.0,4.12,479352,2.94
2023-05-15 04:00:00+00:00,RETO,439.79,0.43,2.34,2.8,2.15,2.46,692578,1.91
2024-12-09 05:00:00+00:00,LDTC,435.14,0.31,1.66,1.87,1.18,1.49,296945291,1.35
2024-08-16 04:00:00+00:00,OCTO,433.33,0.28,1.48,1.77,1.32,1.63,275679,1.2
2023-01-25 05:00:00+00:00,UVIX,426.55,3.88,20.43,21.65,19.2,19.28,2127836,16.55
2023-12-04 05:00:00+00:00,HUT,424.67,2.27,11.91,12.02,9.9,10.51,7458590,9.64
2024-05-16 04:00:00+00:00,ELWS,424.59,0.61,3.2,3.24,2.75,3.02,185829,2.59
2024-04-10 04:00:00+00:00,SPXU,416.27,6.64,34.28,34.54,33.77,34.13,16745004,27.64
2024-08-28 04:00:00+00:00,XCUR,414.45,0.31,1.62,2.62,1.52,2.21,7806999,1.31
2024-04-10 04:00:00+00:00,QID,412.38,9.05,46.37,46.51,45.9,46.09,8184306,37.32
2023-06-23 04:00:00+00:00,VIXY,411.24,5.25,26.84,27.17,26.17,26.56,3148773,21.59
2024-03-19 04:00:00+00:00,AEVA,410.89,1.01,5.16,5.54,4.65,5.2,552522,4.15
2024-11-20 05:00:00+00:00,BTC,410.58,8.22,41.97,42.14,41.37,41.84,1354081,33.75
2024-11-07 05:00:00+00:00,BITI,407.4,6.08,30.85,31.03,30.08,30.24,449903,24.77
2024-04-03 04:00:00+00:00,NVDS,407.25,12.96,65.74,65.76,64.01,65.27,344107,52.78
2023-07-14 04:00:00+00:00,DRUG,405.92,0.59,2.99,4.15,2.99,3.68,2810787,2.4
2024-04-10 04:00:00+00:00,PSQ,405.78,8.82,44.61,44.67,44.38,44.47,8399983,35.79
2024-04-11 04:00:00+00:00,UVXY,403.48,6.89,34.69,36.68,33.29,33.58,4617184,27.8
2023-10-06 04:00:00+00:00,NITO,402.73,0.55,2.76,3.5,2.62,3.08,114127,2.21
2024-11-07 05:00:00+00:00,TWM,401.91,7.87,39.5,40.0,38.98,39.68,287997,31.63
2024-03-18 04:00:00+00:00,YSG,400.0,0.49,2.45,2.45,2.25,2.28,694531,1.96
2023-05-15 04:00:00+00:00,IFBD,399.62,0.26,1.3,1.48,1.15,1.28,242772,1.04
2023-11-17 05:00:00+00:00,TRVG,398.26,0.6,3.0,3.0,2.65,2.81,355410,2.4
2024-02-08 05:00:00+00:00,HKIT,398.25,1.14,5.68,6.48,2.91,3.63,76410234,4.54
2023-10-02 04:00:00+00:00,ARR,397.65,4.25,21.15,21.16,19.94,20.45,5244854,16.9
2024-07-02 04:00:00+00:00,ASST,397.36,0.32,1.6,1.84,1.5,1.63,181261,1.28
2024-12-09 05:00:00+00:00,HUIZ,394.44,0.54,2.67,10.58,2.65,6.06,4953615,2.13
2023-01-20 05:00:00+00:00,CNET,391.77,0.43,2.12,2.2,1.75,1.95,557041,1.69
2024-11-07 05:00:00+00:00,SQQQ,391.58,6.65,32.69,32.7,31.52,31.69,42129300,26.04
2023-02-01 05:00:00+00:00,FTFT,391.02,0.44,2.16,2.16,1.84,1.99,292006,1.72
2023-08-15 04:00:00+00:00,NVDS,388.94,7.96,38.92,39.88,38.13,39.6,2514100,30.96
2024-08-20 04:00:00+00:00,INM,388.72,0.15,0.72,0.78,0.38,0.43,336196251,0.58
2024-06-17 04:00:00+00:00,HYDR,388.06,5.78,28.21,28.72,27.99,28.27,127852,22.43
2023-10-16 04:00:00+00:00,VLCN,386.59,0.38,1.85,2.42,1.79,2.04,173506,1.47
2024-11-18 05:00:00+00:00,SMST,386.49,2.14,10.39,10.68,7.77,7.94,2243143,8.25
2024-12-19 05:00:00+00:00,BPTH,385.8,0.67,3.25,3.39,1.33,1.49,113705659,2.58
2023-03-23 04:00:00+00:00,IDAI,382.57,0.55,2.63,2.96,2.32,2.6,100867,2.08
2024-11-07 05:00:00+00:00,BOIL,381.94,7.64,36.82,37.41,35.98,36.99,2806518,29.18
2024-07-24 04:00:00+00:00,IMG,379.61,1.03,4.94,5.27,2.53,3.35,135839904,3.91
2023-09-26 04:00:00+00:00,SLNO,374.04,4.43,21.0,30.3,17.32,26.8,41803996,16.57
2024-02-16 05:00:00+00:00,GXAI,370.59,0.26,1.2,1.6,0.64,0.71,108068826,0.94
2023-02-01 05:00:00+00:00,VS,367.14,0.61,2.85,3.34,1.59,1.66,63056375,2.24
2024-02-14 05:00:00+00:00,EJH,367.08,0.45,2.1,2.3,1.83,1.98,353444,1.65
2024-06-28 04:00:00+00:00,WHLR,364.53,2.65,12.31,29.9,12.31,15.53,511874,9.66
2024-01-08 05:00:00+00:00,EFSH,356.34,0.56,2.55,3.17,2.35,2.8,1599443,1.99
2024-06-17 04:00:00+00:00,STRR,353.01,0.83,3.76,4.11,3.55,3.89,140911,2.93
2023-04-28 04:00:00+00:00,MEGL,350.43,0.93,4.18,5.87,2.82,4.0,101259345,3.25
2024-12-27 05:00:00+00:00,INTZ,348.89,0.45,2.02,2.35,1.11,2.16,189591807,1.57
2023-04-11 04:00:00+00:00,GAME,336.57,1.75,7.64,7.73,5.68,6.22,222690,5.89
2024-06-10 04:00:00+00:00,RTC,333.03,1.09,4.72,5.18,3.28,3.66,139196,3.63
2023-07-31 04:00:00+00:00,THTX,332.13,0.59,2.55,2.55,1.74,2.38,516871,1.96
2024-03-07 05:00:00+00:00,CERO,329.41,2.55,10.95,10.95,2.86,3.08,17759031,8.4
2023-12-14 05:00:00+00:00,FRGT,329.34,0.28,1.2,1.4,0.55,0.6,189880169,0.92
2023-01-12 05:00:00+00:00,BBAI,329.03,0.85,3.63,3.85,2.65,3.05,112679456,2.78
2024-02-13 05:00:00+00:00,OMH,326.61,1.24,5.29,6.0,2.21,2.26,86627185,4.05
2024-12-03 05:00:00+00:00,CTNT,318.18,1.87,7.82,8.5,4.6,4.89,113266010,5.95
2024-02-20 05:00:00+00:00,MNPR,317.4,0.34,1.43,1.56,0.6,0.67,100382443,1.09
2024-08-19 04:00:00+00:00,SITC,316.67,15.36,64.0,64.0,60.91,61.58,504029,48.64
2024-07-24 04:00:00+00:00,VXX,312.74,10.83,44.7,49.67,44.67,49.19,15192014,33.87
2024-03-07 05:00:00+00:00,LYT,311.95,2.31,9.52,18.62,8.05,8.7,75316515,7.21
2024-09-30 04:00:00+00:00,CNET,311.18,0.81,3.31,4.53,3.0,4.4,2504198,2.5
2024-12-20 05:00:00+00:00,MYSZ,311.11,1.35,5.55,7.94,3.92,4.25,121038819,4.2
2024-01-24 05:00:00+00:00,UNG,310.74,5.03,20.66,21.14,20.35,21.06,14022532,15.63
2023-04-14 04:00:00+00:00,SAIH,305.92,1.52,6.17,7.4,3.85,4.9,44184402,4.65
2023-11-30 05:00:00+00:00,IXHL,302.06,0.97,3.9,12.57,1.96,7.99,536352,2.93
2024-05-06 04:00:00+00:00,BZFD,301.82,0.42,1.68,1.75,1.5,1.6,282507,1.26
2023-03-07 05:00:00+00:00,VXX,300.56,10.71,42.9,44.16,42.24,43.77,2933760,32.19
2024-10-16 04:00:00+00:00,ILLR,300.0,1.4,5.6,5.98,3.71,4.33,1336313,4.2
2024-11-07 05:00:00+00:00,SDOW,299.07,11.88,47.41,47.77,47.18,47.48,2084533,35.53
2024-11-07 05:00:00+00:00,SH,298.58,10.6,42.25,42.26,42.01,42.09,5230471,31.65
2024-03-28 04:00:00+00:00,AVTX,293.68,4.75,18.7,34.46,16.65,21.75,31910412,13.95
2024-11-07 05:00:00+00:00,VIXY,293.62,11.44,45.03,45.1,44.23,44.36,1048854,33.59
2023-06-16 04:00:00+00:00,IZEA,292.7,0.69,2.69,3.0,2.5,3.0,349579,2.0
2023-03-09 05:00:00+00:00,NYMT,292.08,2.4,9.41,9.58,9.09,9.17,1994009,7.01
2023-10-26 04:00:00+00:00,ABVC,289.41,0.85,3.31,3.35,1.21,1.28,82260725,2.46
2023-04-03 04:00:00+00:00,CHNR,288.77,0.62,2.41,3.9,2.3,2.75,119122,1.79
2023-12-15 05:00:00+00:00,LU,288.37,0.95,3.7,3.76,3.52,3.55,5505904,2.75
2024-02-14 05:00:00+00:00,ELWS,286.81,0.46,1.76,2.6,1.23,1.31,57399016,1.3
2025-01-03 05:00:00+00:00,TGL,286.39,0.19,0.73,0.78,0.33,0.39,337495103,0.54
2024-11-07 05:00:00+00:00,ZSL,286.07,9.26,35.75,36.14,34.27,35.26,288583,26.49
2024-08-12 04:00:00+00:00,GNLN,284.86,2.47,9.51,21.5,6.82,11.5,47604822,7.04
2023-07-07 04:00:00+00:00,OGI,283.63,0.39,1.5,1.64,1.46,1.6,677792,1.11
2023-01-23 05:00:00+00:00,INBS,281.68,0.26,1.0,1.6,0.92,1.03,147740725,0.74
2024-05-17 04:00:00+00:00,DUO,281.14,0.4,1.52,2.1,1.33,1.68,104959204,1.12
2024-07-01 04:00:00+00:00,KORE,279.81,0.42,1.61,2.13,1.51,1.55,160594,1.19
2023-02-24 05:00:00+00:00,ELVN,279.75,6.32,24.0,25.34,23.54,23.75,126700,17.68
2023-10-20 04:00:00+00:00,TRML,279.41,2.72,10.32,11.98,10.2,10.9,153557,7.6
2024-07-23 04:00:00+00:00,AZTR,275.93,1.62,6.09,12.0,4.32,4.97,76067082,4.47
2023-04-04 04:00:00+00:00,BEST,272.12,0.72,2.68,2.79,2.52,2.66,106672,1.96
2024-12-30 05:00:00+00:00,NXU,269.76,0.24,0.9,2.13,0.68,1.5,573154744,0.66
2023-09-26 04:00:00+00:00,FEMY,267.91,0.33,1.22,1.66,1.0,1.48,191964626,0.89
2024-02-22 05:00:00+00:00,LRHC,266.52,1.32,4.83,5.5,2.5,2.74,31058167,3.51
2024-12-19 05:00:00+00:00,TPET,265.63,0.82,3.0,4.05,1.4,1.47,107374448,2.18
2024-07-29 04:00:00+00:00,LIPO,263.75,0.4,1.47,1.5,0.81,0.9,195020793,1.07
2024-12-26 05:00:00+00:00,SPRC,258.91,0.22,0.79,0.88,0.44,0.5,239508966,0.57
2024-12-31 05:00:00+00:00,APM,255.72,1.35,4.82,7.49,2.71,2.8,117004678,3.47
2024-10-07 04:00:00+00:00,SRRK,254.99,7.42,26.34,34.38,25.15,34.28,42667734,18.92
2024-04-01 04:00:00+00:00,VSTE,251.13,3.09,10.85,11.99,7.15,7.96,19146457,7.76
2023-10-06 04:00:00+00:00,FBYD,248.58,7.76,27.05,40.04,15.0,17.4,326541,19.29
2023-04-28 04:00:00+00:00,TOP,245.0,20.0,69.0,256.44,48.6,108.21,6654697,49.0
2024-08-19 04:00:00+00:00,ALZN,244.62,2.04,7.03,15.06,5.72,5.85,82076260,4.99
2023-08-08 04:00:00+00:00,BURU,244.23,0.58,2.0,2.15,0.7,0.75,89689382,1.42
2024-02-16 05:00:00+00:00,HTOO,243.33,1.2,4.12,4.65,2.2,2.28,83168448,2.92
2024-12-31 05:00:00+00:00,ITP,240.38,0.29,0.99,1.07,0.6,0.6,141820655,0.7
2024-09-05 04:00:00+00:00,EAST,239.43,0.76,2.58,2.98,1.37,1.44,137750303,1.82
2025-01-02 05:00:00+00:00,CTCX,238.62,0.28,0.95,1.2,0.64,0.69,314152689,0.67
2024-11-15 05:00:00+00:00,AREN,235.09,0.57,1.91,2.18,1.23,1.75,93857207,1.34
2023-12-04 05:00:00+00:00,EYPT,232.83,6.61,22.0,22.44,17.31,18.34,20831338,15.39
2023-04-17 04:00:00+00:00,BLBX,231.06,2.64,8.74,9.5,5.15,5.47,17054308,6.1
2023-05-02 04:00:00+00:00,LXEH,228.77,0.62,2.04,2.69,0.91,1.0,36838147,1.42
2024-12-02 05:00:00+00:00,SNTI,228.24,2.16,7.09,16.94,6.55,10.0,130654257,4.93
2024-06-04 04:00:00+00:00,MLGO,226.92,1.56,5.1,15.0,4.64,12.01,185803839,3.54
2024-10-16 04:00:00+00:00,VS,225.22,1.15,3.74,9.59,3.48,3.95,110118661,2.59
2024-11-26 05:00:00+00:00,PSTX,224.48,2.86,9.28,9.41,9.25,9.38,30136899,6.42
2024-07-12 04:00:00+00:00,FLG,223.64,3.68,11.91,11.91,10.52,11.01,5676563,8.23
2023-05-19 04:00:00+00:00,MGRM,223.4,11.75,38.0,48.99,12.69,13.5,4559430,26.25
2023-11-14 05:00:00+00:00,BCDA,223.31,0.4,1.29,1.55,0.99,1.07,135867463,0.89
2024-04-02 04:00:00+00:00,VVPR,222.76,1.45,4.68,7.75,4.16,5.9,120972074,3.23
2023-09-19 04:00:00+00:00,CART,221.84,13.05,42.0,42.95,33.67,33.7,39504515,28.95
2024-07-09 04:00:00+00:00,SNGX,221.0,2.0,6.42,14.83,5.45,7.42,134220859,4.42
2024-11-29 05:00:00+00:00,BSLK,220.95,0.3,0.95,0.98,0.64,0.71,80841715,0.65
2024-12-04 05:00:00+00:00,CYCN,220.5,1.61,5.16,9.47,4.61,6.35,141930505,3.55
2024-08-14 04:00:00+00:00,ALBT,220.39,0.26,0.82,0.84,0.43,0.48,251357336,0.56
2024-12-23 05:00:00+00:00,RELI,220.0,1.2,3.84,5.11,2.81,3.11,105557275,2.64
2024-10-17 04:00:00+00:00,NIXX,218.99,2.37,7.56,8.5,2.61,2.7,57329866,5.19
2024-05-28 04:00:00+00:00,STSS,218.67,0.21,0.68,0.83,0.45,0.52,303373020,0.47
2024-11-21 05:00:00+00:00,PRFX,218.27,1.04,3.31,3.9,3.0,3.2,476928,2.27
2024-04-18 04:00:00+00:00,ILLR,217.5,0.4,1.27,1.66,0.72,1.03,122877076,0.87
2023-06-02 04:00:00+00:00,MMV,212.04,0.95,2.98,4.0,2.0,2.04,101717812,2.02
2024-12-18 05:00:00+00:00,LITM,211.58,0.18,0.57,1.0,0.38,0.82,1202875615,0.39
2024-03-06 05:00:00+00:00,PHGE,211.55,0.23,0.72,0.85,0.52,0.69,140712233,0.49
2024-09-11 04:00:00+00:00,BCTX,211.54,0.62,1.93,1.96,0.64,0.64,167736784,1.31
2024-11-18 05:00:00+00:00,HCWB,209.06,0.29,0.91,2.52,0.85,1.24,512613951,0.62
2024-12-30 05:00:00+00:00,WATT,208.64,0.41,1.25,2.7,1.03,2.65,226214209,0.84
2023-08-17 04:00:00+00:00,CRVO,206.82,4.4,13.5,14.37,7.4,7.59,1627441,9.1
2024-06-14 04:00:00+00:00,KAVL,205.88,1.36,4.16,8.37,3.5,5.96,70986932,2.8
2024-04-18 04:00:00+00:00,TIRX,203.28,0.48,1.47,1.48,0.7,0.8,58665928,0.99
2023-01-23 05:00:00+00:00,OCSL,203.28,7.02,21.29,21.29,20.83,21.13,560575,14.27
2024-10-25 04:00:00+00:00,UPXI,202.67,3.0,9.08,15.91,7.13,8.1,32377512,6.08
2024-06-20 04:00:00+00:00,MGOL,201.05,0.46,1.38,1.73,0.69,0.75,160269749,0.92
2024-03-28 04:00:00+00:00,XLO,200.47,0.64,1.92,1.93,1.05,1.08,34539272,1.28
2024-08-01 04:00:00+00:00,QQQY,200.23,13.21,39.66,39.93,38.58,38.88,466245,26.45
2024-07-16 04:00:00+00:00,NVDQ,200.0,1.82,5.46,5.8,5.42,5.64,12097289,3.64
2024-09-20 04:00:00+00:00,WHLR,197.77,6.27,18.67,20.5,13.51,14.0,374421,12.4
2024-10-18 04:00:00+00:00,VTAK,197.25,0.44,1.31,1.74,0.86,0.91,177843861,0.87
2024-08-01 04:00:00+00:00,IWMY,197.14,13.63,40.5,41.33,39.67,40.23,187846,26.87
2024-10-24 04:00:00+00:00,NXU,196.4,0.25,0.74,0.94,0.51,0.6,392085333,0.49
2025-01-02 05:00:00+00:00,KLIP,196.3,10.8,32.0,32.42,31.05,32.18,206714,21.2
2024-02-16 05:00:00+00:00,CPOP,196.24,1.33,3.94,7.49,2.48,2.65,43046070,2.61
2023-12-28 05:00:00+00:00,NVFY,194.19,1.55,4.56,6.38,3.41,4.7,47246174,3.01
2023-10-24 04:00:00+00:00,INM,193.1,0.58,1.7,2.08,0.96,0.99,101977100,1.12
2024-11-27 05:00:00+00:00,SARK,193.07,17.32,50.76,51.96,49.86,50.22,138587,33.44
2024-02-08 05:00:00+00:00,SYRA,192.56,1.11,3.25,8.37,3.13,4.85,92712405,2.14
2024-06-18 04:00:00+00:00,RELI,192.3,0.22,0.65,1.09,0.39,0.39,394848471,0.43
2024-02-20 05:00:00+00:00,JZ,191.97,0.69,2.0,2.89,1.84,2.88,479172,1.31
2023-12-29 05:00:00+00:00,SXTC,191.54,2.01,5.86,6.39,3.72,3.97,31304534,3.85
2024-09-13 04:00:00+00:00,TNON,190.91,4.4,12.8,15.79,7.2,7.55,24784586,8.4
2024-08-23 04:00:00+00:00,SQNS,190.87,0.54,1.58,1.71,1.1,1.15,84095156,1.04
2024-05-22 04:00:00+00:00,CIM,190.43,4.39,12.75,13.18,12.51,13.07,816742,8.36
2024-10-17 04:00:00+00:00,STAF,188.89,1.35,3.9,5.69,2.04,2.32,56605123,2.55
2024-12-24 05:00:00+00:00,CREV,188.69,3.89,11.23,12.75,7.68,9.16,26951273,7.34
2024-10-21 04:00:00+00:00,GRI,187.93,0.58,1.67,1.79,1.04,1.32,117169330,1.09
2023-03-06 05:00:00+00:00,UNCY,187.76,0.49,1.41,1.63,1.13,1.24,103188886,0.92
2024-02-12 05:00:00+00:00,BMR,187.68,2.11,6.07,34.94,6.05,9.95,154937988,3.96
2024-12-06 05:00:00+00:00,UPC,187.62,1.05,3.02,4.93,2.76,3.39,93729110,1.97
2024-04-08 04:00:00+00:00,AUUD,187.41,1.43,4.11,5.7,3.45,3.54,160326924,2.68
2024-12-03 05:00:00+00:00,ZJK,187.07,6.34,18.2,30.5,11.52,17.26,28212346,11.86
2024-05-23 04:00:00+00:00,ONMD,185.71,0.49,1.4,1.66,1.05,1.47,198182993,0.91
2024-12-20 05:00:00+00:00,LYT,185.57,1.0,2.87,3.2,0.94,1.05,55028180,1.87
2023-02-28 05:00:00+00:00,CDIO,183.19,1.33,3.78,4.0,2.9,3.45,100262195,2.45
2024-06-04 04:00:00+00:00,DFEN,182.79,10.17,28.76,29.01,28.19,28.93,148059,18.59
2024-08-26 04:00:00+00:00,MRM,182.66,2.48,7.01,8.39,5.37,5.85,39932532,4.53
2024-07-30 04:00:00+00:00,IMNN,182.35,1.19,3.36,3.65,2.72,3.32,141236251,2.17
2023-01-31 05:00:00+00:00,MSGM,182.13,2.63,7.42,27.6,6.85,21.4,50197705,4.79
2024-10-30 04:00:00+00:00,THAR,181.28,2.03,5.71,6.39,3.08,3.43,61346278,3.68
2024-11-08 05:00:00+00:00,NCL,180.75,0.22,0.63,0.69,0.3,0.33,314451631,0.41
2024-05-21 04:00:00+00:00,MGOL,180.17,0.23,0.64,1.49,0.55,1.25,337626638,0.41
2024-07-26 04:00:00+00:00,WINT,179.94,3.29,9.21,9.4,6.16,8.29,48574408,5.92
2024-06-25 04:00:00+00:00,RGS,179.88,5.07,14.19,24.27,12.82,20.52,44781856,9.12
2023-11-01 04:00:00+00:00,CLLS,179.38,0.97,2.71,2.99,2.17,2.64,75629173,1.74
2024-09-18 04:00:00+00:00,PRTG,179.03,4.53,12.64,23.01,8.8,9.91,51568822,8.11
2024-12-17 05:00:00+00:00,PRTG,178.15,3.25,9.04,12.89,6.02,9.04,36617221,5.79
2023-12-19 05:00:00+00:00,CGEN,178.08,0.73,2.03,2.46,1.61,2.0,114415753,1.3
2024-06-26 04:00:00+00:00,OPTX,177.87,2.35,6.53,8.39,3.53,3.85,35424449,4.18
2024-04-09 04:00:00+00:00,LASE,177.62,1.43,3.97,4.48,2.53,2.59,111996189,2.54
2025-01-06 05:00:00+00:00,RHE,177.42,1.55,4.3,6.8,3.07,3.56,41613441,2.75
2024-05-14 04:00:00+00:00,CTNT,177.31,1.19,3.3,7.0,2.89,6.4,49590615,2.11
2023-12-11 05:00:00+00:00,KTTA,176.71,0.3,0.83,0.87,0.4,0.44,99503010,0.53
2025-01-06 05:00:00+00:00,FUBO,176.39,1.44,3.98,5.3,3.05,5.06,682150133,2.54
2024-07-25 04:00:00+00:00,PBM,175.93,0.39,1.08,1.17,0.55,0.6,82533676,0.69
2024-11-05 05:00:00+00:00,NEUP,175.58,0.19,0.53,0.62,0.43,0.49,499354073,0.34
2023-10-23 04:00:00+00:00,NAYA,174.07,0.54,1.48,3.04,1.44,2.12,106292794,0.94
2023-10-17 04:00:00+00:00,SPRC,173.95,2.81,7.7,8.44,5.6,6.31,27685995,4.89
2023-08-14 04:00:00+00:00,MOGO,173.87,0.69,1.89,2.13,1.81,1.99,190147,1.2
2024-06-26 04:00:00+00:00,KLTO,172.73,1.65,4.5,5.11,3.21,3.62,89785291,2.85
2024-12-11 05:00:00+00:00,CADL,172.19,4.61,12.55,14.6,6.13,7.75,100772786,7.94
2024-02-14 05:00:00+00:00,BREA,171.75,1.07,2.92,3.0,1.55,1.65,27647680,1.85
2023-11-29 05:00:00+00:00,VVOS,171.75,4.39,11.93,48.79,9.87,41.0,46864355,7.54
2023-09-29 04:00:00+00:00,BTCT,170.44,2.03,5.49,5.76,3.3,3.58,7400958,3.46
2024-03-19 04:00:00+00:00,OTRK,168.42,0.19,0.51,0.62,0.34,0.44,214430209,0.32
2024-12-05 05:00:00+00:00,TARA,166.95,3.54,9.45,10.48,5.95,6.02,111267823,5.91
2024-12-26 05:00:00+00:00,MGIH,166.67,1.53,4.08,6.83,2.95,2.97,75355111,2.55
2024-02-20 05:00:00+00:00,AGRI,166.36,0.21,0.57,0.71,0.26,0.27,119661814,0.36
2023-05-02 04:00:00+00:00,HOUR,165.82,1.58,4.2,4.89,2.24,2.39,33587361,2.62
2023-02-08 05:00:00+00:00,CELZ,164.84,0.52,1.37,1.42,0.98,1.04,137996996,0.85
2024-04-17 04:00:00+00:00,NAYA,164.47,0.76,2.01,3.5,1.7,1.82,226638759,1.25
2023-04-14 04:00:00+00:00,CXAI,162.97,7.13,18.75,21.0,11.5,13.85,37787171,11.62
2024-12-05 05:00:00+00:00,RKDA,162.51,2.7,7.08,10.31,5.05,5.45,72151888,4.38
2024-10-21 04:00:00+00:00,SYTA,162.38,1.01,2.65,2.92,1.68,1.84,120824814,1.64
2023-05-25 04:00:00+00:00,BMR,162.01,2.29,6.0,8.04,4.12,4.96,50622877,3.71
2023-06-12 04:00:00+00:00,ASST,161.74,1.15,3.01,3.49,1.93,2.02,90899395,1.86
2024-11-19 05:00:00+00:00,SOAR,160.66,0.21,0.55,0.76,0.4,0.47,667817072,0.34
2023-04-11 04:00:00+00:00,LUCY,160.62,1.46,3.81,5.5,3.25,4.4,89022019,2.35
2023-02-14 05:00:00+00:00,AMST,160.35,0.28,0.73,0.78,0.46,0.51,157109696,0.45
2024-08-20 04:00:00+00:00,TGL,160.34,0.58,1.51,2.32,1.21,1.4,78331275,0.93
2023-04-12 04:00:00+00:00,CELZ,160.33,0.48,1.26,1.33,0.82,0.88,87128354,0.78
2024-02-13 05:00:00+00:00,BGLC,157.91,0.41,1.06,3.39,0.95,1.57,75518313,0.65
2024-08-02 04:00:00+00:00,VSEE,157.21,2.43,6.25,6.34,4.1,4.25,47444857,3.82
2023-10-13 04:00:00+00:00,NTRP,156.2,2.42,6.2,8.0,5.0,5.94,45182796,3.78
2023-12-04 05:00:00+00:00,ATHE,156.02,1.66,4.25,5.41,3.55,4.2,34694312,2.59
2024-09-23 04:00:00+00:00,KAVL,155.61,0.58,1.48,1.95,1.22,1.35,182461003,0.9
2024-12-24 05:00:00+00:00,AVGR,155.29,0.64,1.64,1.93,1.01,1.45,107528365,1.0
2024-10-22 04:00:00+00:00,ENSC,153.98,0.21,0.52,0.82,0.43,0.54,738374680,0.32
